Age,Reliability,Children,Income,Evidence of active listening,Yearly_equip_failure,Contract,Techie,Churn
70,3,0,32332.63,4,0,2,0,0
39,3,2,31680.79,4,2,2,0,0
47,4,1,46701.02,3,0,1,0,0
59,5,1,38226.33,5,1,1,0,0
73,4,10,7780.59,3,0,1,1,0
78,4,4,38511.78,2,1,1,0,0
87,3,4,10311.58,4,0,1,0,0
43,4,1,76301.97,1,0,1,0,0
41,3,1,32105.64,5,1,0,0,0
37,3,0,30320.37,4,0,2,0,0
89,3,8,74303.71,2,0,0,0,0
24,4,3,100029.1,5,0,1,0,1
50,2,3,6754.71,3,0,2,0,0
78,4,0,40810.36,2,0,2,0,0
18,2,8,21400.67,5,0,2,0,0
27,5,3,9395.57,4,0,2,0,0
58,4,1,36531.81,3,0,1,0,0
39,5,0,13883.75,5,0,2,1,0
87,4,1,98072.18,7,3,2,0,0
67,5,0,17018.27,4,0,1,0,0
72,3,0,73130.15,3,0,2,0,0
44,2,0,95564.57,3,0,1,0,0
64,5,4,30931.95,3,0,2,1,0
76,2,0,47159.92,5,0,1,0,0
48,3,1,13039.56,3,0,0,0,0
46,3,7,17974.25,3,0,1,0,0
59,4,2,26317.37,2,0,1,0,1
53,3,2,160862.9,4,2,0,0,0
51,6,0,47659.53,2,0,0,0,0
38,4,0,58762.0,2,0,0,0,0
22,2,9,71459.96,3,1,2,1,0
45,2,3,79363.76,3,0,1,0,1
67,5,3,22326.55,3,0,1,1,0
71,2,0,23360.78,3,0,0,0,0
36,3,0,106700.6,4,1,1,0,0
83,2,0,50525.18,4,0,2,1,0
78,2,3,38259.59,3,0,2,0,0
74,6,6,48478.65,4,0,2,0,0
89,5,4,14208.46,3,0,1,0,0
77,3,1,62758.96,3,0,1,0,0
88,5,1,51179.24,5,0,1,0,1
58,3,0,58834.68,4,1,0,0,0
79,2,4,42887.04,4,2,1,0,0
45,2,1,220383.0,6,2,2,1,0
88,4,1,17824.03,2,0,1,0,0
60,1,8,46550.44,3,1,1,0,0
72,3,1,42700.87,3,1,1,0,0
50,1,8,116562.7,2,0,0,0,0
59,3,1,50308.74,3,0,1,0,0
88,4,4,130048.4,3,0,0,0,0
21,4,0,39441.87,3,1,1,0,1
63,3,4,28253.53,2,1,0,0,0
41,5,4,106862.5,3,0,0,0,1
80,1,0,41893.09,3,0,0,0,0
34,4,8,69150.98,2,0,0,0,0
62,3,3,38691.22,4,0,2,0,0
19,2,8,93517.61,3,0,0,0,0
45,4,3,7998.07,5,0,2,0,0
85,3,0,19354.83,5,0,1,0,0
39,4,6,46288.04,4,1,1,0,0
59,4,2,5884.45,3,0,0,0,0
23,4,0,32255.86,2,0,1,0,0
18,3,2,47145.15,3,0,0,0,0
35,4,8,33081.5,4,0,2,0,0
79,6,0,48011.59,2,0,1,0,0
77,4,2,54548.92,3,2,1,0,0
38,3,0,48724.89,4,0,0,0,0
24,4,0,11566.91,3,0,1,0,0
26,3,0,9362.64,3,0,0,0,0
54,2,7,54726.01,2,0,2,0,0
48,2,3,28251.23,3,0,1,0,0
69,2,1,49245.97,3,0,2,0,0
87,3,0,67379.0,4,0,2,1,0
23,3,0,8549.99,3,0,0,0,0
21,3,1,23794.39,2,1,1,0,0
73,2,4,32631.96,4,0,0,0,0
48,3,1,61763.76,3,0,1,0,0
39,3,8,58807.77,3,0,1,0,0
53,2,3,27857.09,4,1,1,0,0
34,4,6,24721.14,4,0,2,0,0
18,2,4,51899.15,2,0,1,0,0
86,3,0,54397.09,4,1,1,1,0
81,3,2,21145.92,3,2,1,1,0
45,4,2,48863.25,2,1,2,0,0
61,3,2,14976.0,3,1,1,1,1
56,4,3,17885.01,3,0,0,0,0
72,3,2,69163.69,3,0,1,0,0
78,4,0,72121.31,5,0,0,0,0
85,3,3,16055.06,5,1,1,0,0
27,5,1,28377.8,3,1,0,0,0
42,4,0,73776.62,4,0,1,0,0
21,3,0,23445.49,3,1,1,0,0
24,3,2,114405.4,4,1,1,0,0
54,4,1,44990.6,2,1,1,0,0
61,2,4,10568.63,3,0,1,0,0
39,5,1,38381.92,2,0,0,0,0
78,4,2,48148.86,6,1,1,0,1
36,3,2,29547.56,3,1,0,0,0
43,4,4,11962.55,3,0,2,0,0
77,3,1,35075.03,5,1,0,0,0
89,6,1,43120.73,6,0,1,0,1
83,3,0,12886.92,3,0,0,0,0
66,2,2,43202.68,2,0,2,0,0
22,4,0,43147.9,3,0,2,0,0
38,2,0,92352.67,4,1,1,0,0
53,6,6,75181.43,6,0,0,0,0
35,4,1,9377.76,1,1,1,0,0
89,5,1,34774.75,3,0,1,0,0
41,4,1,25377.95,3,1,2,0,0
38,2,0,45285.69,2,0,0,1,0
22,4,7,37522.18,3,2,1,0,0
25,3,1,60004.11,4,0,2,0,0
61,5,1,28191.63,1,0,1,0,1
19,1,3,23399.32,4,0,2,0,0
41,2,0,15905.01,2,0,1,0,0
41,5,3,44378.6,4,0,1,0,0
44,4,3,48375.59,3,0,1,0,0
88,5,3,28345.06,3,1,0,0,0
84,2,1,50270.9,3,0,2,1,0
53,4,1,21981.45,3,0,0,0,0
63,2,3,20532.33,4,0,2,0,0
70,3,2,28825.12,3,0,1,0,0
56,5,1,135516.9,4,0,1,0,0
72,3,0,19423.67,4,0,0,0,0
86,3,0,44607.35,3,1,0,0,0
48,4,2,39445.97,5,0,1,1,0
25,5,3,44804.59,3,2,0,0,0
56,2,1,19230.44,5,0,1,0,0
85,2,3,70395.54,1,0,0,0,0
46,5,1,25683.78,3,0,2,1,0
80,2,4,49646.02,5,0,2,0,0
22,4,2,103625.1,4,0,0,0,0
68,4,1,34214.34,4,0,1,1,0
86,3,0,26267.67,3,1,1,0,0
22,2,2,27464.49,4,0,1,0,0
75,6,1,20288.57,4,0,1,0,0
32,5,1,4202.7,5,0,2,1,0
48,3,2,26005.47,3,0,1,0,0
67,3,1,91971.88,4,0,0,0,0
23,4,1,38723.05,5,0,1,0,0
65,3,1,37091.91,3,0,1,0,0
46,2,7,75795.76,5,0,2,0,0
67,4,0,23891.75,4,1,0,0,0
75,4,1,33366.03,4,1,2,0,0
20,4,0,94995.33,4,0,1,0,0
58,4,0,15534.39,4,0,1,0,0
68,3,0,21216.13,3,0,2,0,0
63,2,1,44689.55,5,0,1,1,0
53,3,1,13631.9,4,0,1,0,0
28,3,2,70312.37,1,1,1,1,0
34,4,3,8758.69,3,0,1,0,0
37,4,2,19872.48,4,0,1,0,1
39,2,1,110579.2,2,0,1,0,0
57,5,0,12602.8,4,0,1,0,0
23,4,8,26909.8,4,2,1,0,0
56,4,0,23021.26,3,0,2,0,0
88,5,1,151181.8,4,1,1,0,0
54,3,0,87268.6,3,0,0,0,0
61,2,2,954.43,4,1,2,0,0
71,3,0,36171.71,3,0,2,0,0
72,1,1,16643.07,3,0,0,0,0
65,5,2,36242.89,3,0,1,0,0
40,1,0,19218.35,4,0,2,0,0
83,4,3,29762.63,2,1,1,0,0
88,6,1,12344.99,4,0,1,0,0
48,5,0,37586.34,5,0,0,0,0
33,4,7,33934.52,4,0,1,0,0
37,4,3,67720.61,4,0,2,0,0
70,3,0,33818.46,3,0,2,0,0
31,4,2,2526.17,2,1,1,0,0
31,4,6,28436.06,3,0,1,0,0
55,3,0,10326.88,4,0,1,0,0
80,3,1,24964.32,4,0,1,0,0
76,3,3,32161.46,2,0,1,1,0
28,5,3,39496.24,5,0,1,0,0
27,5,2,33704.46,3,0,0,0,0
77,2,8,26636.01,6,0,1,1,0
52,1,0,14352.01,3,1,0,0,0
49,6,0,9043.47,3,2,1,1,0
20,4,2,9516.26,4,0,0,0,0
41,3,4,22112.6,3,1,1,0,0
53,4,0,71367.15,4,0,1,0,0
48,5,1,32177.35,4,1,2,0,0
53,3,3,20041.91,3,1,2,0,0
82,3,1,59338.19,3,0,2,1,0
79,4,4,29254.96,3,0,0,0,0
66,4,1,49519.95,4,0,1,0,0
18,5,2,33028.82,2,0,0,0,0
72,3,6,19527.71,1,1,0,0,0
52,4,0,33425.04,2,1,1,0,0
76,4,4,68192.09,5,0,2,1,0
49,3,3,51058.06,2,1,1,0,1
47,3,9,31344.35,4,0,1,0,0
76,4,2,35825.11,2,0,2,0,0
23,3,0,71070.02,3,1,1,0,0
68,4,2,23670.0,5,0,2,1,0
38,2,9,17845.39,3,0,1,0,0
89,2,1,26652.94,4,0,1,1,0
73,4,8,59640.61,5,2,1,1,0
33,3,2,27059.29,3,0,0,0,0
69,5,3,79594.91,5,0,1,0,0
24,7,0,21531.39,3,0,0,1,0
78,6,1,74885.9,4,0,1,0,0
77,3,0,26011.14,5,0,1,0,0
28,4,0,62820.43,5,0,0,0,0
26,4,0,13665.81,5,1,0,0,0
59,1,0,41102.74,2,0,2,1,0
24,3,0,17280.46,5,0,0,0,0
71,2,2,16028.17,3,0,2,1,0
65,2,2,78464.32,2,1,1,1,1
88,4,1,65204.61,3,0,2,1,0
19,3,1,41237.45,5,0,2,0,0
44,4,0,43864.93,3,3,1,0,0
67,4,2,5096.68,3,0,0,1,0
62,4,0,39830.33,5,1,1,0,0
43,2,2,46515.2,4,0,0,0,0
26,4,2,17602.49,4,0,0,0,0
82,2,0,38203.16,4,0,1,0,0
41,4,4,35600.06,3,0,1,0,0
46,4,0,36435.66,3,0,0,0,0
21,2,3,30431.48,3,1,2,0,0
33,3,0,13599.19,5,0,0,1,0
39,3,10,27140.46,5,1,1,0,0
62,4,0,161251.0,2,0,0,0,1
63,3,0,53320.87,3,1,2,0,0
80,4,1,32687.28,4,0,0,0,0
18,3,1,23570.06,2,0,1,0,0
58,4,0,49336.26,5,1,1,0,0
54,4,2,18407.87,4,0,1,0,0
89,4,7,12747.26,2,1,2,0,0
23,5,0,95198.64,4,1,2,0,0
22,5,2,46466.83,5,1,1,0,0
72,4,0,10178.42,3,0,1,0,0
81,4,1,30082.5,4,0,1,0,0
56,3,0,4666.08,2,0,2,0,0
28,2,1,93285.19,3,0,1,0,0
36,4,1,52493.72,5,0,1,0,0
37,3,0,17952.0,3,0,0,0,0
89,1,0,35559.68,4,0,0,0,0
30,4,4,50577.25,5,1,1,0,0
75,4,3,43085.55,5,0,0,0,0
46,3,1,75711.93,4,0,1,0,0
33,3,8,19922.88,3,1,2,0,0
83,2,1,3905.36,4,1,0,0,0
77,4,2,37283.81,4,0,0,0,0
21,4,0,212255.3,3,1,1,1,0
19,5,1,27844.19,4,0,0,0,0
84,3,1,8293.64,4,0,1,1,0
56,3,3,17014.29,3,0,2,0,0
51,2,2,49525.96,1,0,0,0,0
53,4,0,21581.2,5,1,0,1,0
50,4,0,71436.4,4,0,2,0,0
54,4,2,19435.67,5,1,2,0,0
81,4,3,15263.7,2,0,2,0,0
26,2,1,48071.63,4,0,1,0,0
32,3,3,58057.2,2,2,2,0,0
72,3,4,29830.87,2,0,1,0,0
88,4,3,57580.18,3,0,1,0,0
70,3,4,12621.78,3,0,1,0,0
84,2,1,48689.21,3,0,1,1,0
75,6,1,48524.09,4,0,1,0,1
77,3,4,32773.01,2,0,2,0,0
65,5,0,27535.44,4,0,1,0,0
26,3,3,41514.67,3,1,1,0,0
62,5,4,33247.66,4,0,0,0,0
20,3,1,17163.24,5,1,1,1,0
21,4,0,9572.9,6,0,1,0,0
37,2,2,4874.95,1,1,1,0,0
79,4,3,30057.73,4,0,1,0,0
29,5,4,21616.86,4,0,0,0,0
26,3,0,13101.08,3,0,2,0,0
52,4,2,32007.27,4,0,1,1,0
23,4,0,23704.58,5,1,0,0,0
39,3,3,6536.16,2,0,2,0,0
32,3,1,27450.44,3,0,1,0,0
84,4,0,39086.8,3,0,0,1,0
29,2,0,16604.79,3,0,1,1,0
43,4,5,32669.61,4,0,1,0,0
85,3,6,36674.22,3,0,0,0,0
39,4,1,70057.28,3,0,1,0,0
36,4,0,24120.92,4,0,0,0,0
56,1,0,52869.22,3,0,1,0,1
18,2,0,37829.04,2,0,1,0,0
77,2,2,22328.55,2,0,2,0,0
79,4,1,75196.45,5,0,1,0,0
33,5,1,33851.87,4,1,2,0,0
56,5,3,62276.09,4,0,1,0,0
88,2,0,26999.2,2,0,2,0,0
61,4,0,21558.19,3,1,1,1,0
50,2,1,15215.24,3,2,1,0,0
57,5,1,22713.63,4,1,1,1,0
43,4,1,51466.52,5,0,1,1,1
67,4,3,11489.41,4,0,1,0,0
53,3,1,30848.77,5,0,1,0,1
86,4,0,67611.32,3,0,0,0,0
25,3,1,27938.0,6,0,1,0,0
60,3,1,120330.5,3,1,0,1,0
21,3,10,97769.66,2,0,2,0,0
77,5,4,16257.75,4,1,1,0,0
30,5,1,11106.05,3,0,0,1,0
51,3,2,13256.25,4,2,1,0,0
70,4,2,38179.17,3,0,1,0,0
58,3,3,27204.24,3,0,2,1,0
30,3,0,20273.75,3,0,0,0,0
84,2,1,14730.41,3,0,0,0,0
62,3,4,36139.18,3,2,0,0,1
35,5,1,58123.92,4,0,1,0,0
19,3,0,82296.19,2,1,2,1,0
48,2,9,11577.65,3,0,0,1,0
43,2,2,41536.3,3,0,2,1,0
54,7,0,38613.42,2,1,1,0,0
60,4,2,20726.52,3,0,1,0,1
74,3,7,14744.58,2,0,1,0,0
73,4,0,125041.1,6,2,1,0,0
27,3,1,15533.0,4,0,0,0,0
79,1,2,59388.62,2,0,2,0,0
45,3,3,38039.5,3,0,0,0,0
83,4,3,14078.51,3,0,0,0,0
30,5,1,26139.47,4,0,1,0,1
31,3,2,58304.48,2,0,0,0,0
88,3,4,17400.04,3,1,1,1,0
70,3,0,35738.78,2,0,1,0,0
77,2,1,62309.09,4,2,1,0,0
62,3,2,14744.09,2,0,1,0,0
89,3,4,37652.91,4,1,1,0,0
40,3,1,50465.23,5,0,2,0,0
88,5,0,6015.6,4,0,1,1,1
19,2,2,13543.51,4,0,0,0,0
88,4,2,81253.97,6,0,1,1,0
50,6,0,137978.3,3,2,1,1,0
29,4,3,8068.23,2,0,1,0,0
63,3,0,54739.98,3,0,1,0,0
29,4,3,33280.3,5,0,1,0,0
69,4,3,44042.94,2,0,2,0,0
49,3,2,65174.04,4,1,2,0,0
40,4,1,15503.73,4,3,1,0,1
54,3,0,2421.1,4,0,0,0,0
33,2,1,43838.7,3,0,2,0,0
80,3,3,25945.22,1,1,1,1,0
70,3,1,57738.77,4,0,1,0,0
34,5,0,7936.05,4,0,1,0,0
43,3,2,31808.9,4,0,1,0,0
26,1,2,68169.91,2,0,1,0,1
26,5,8,54959.67,3,0,1,0,0
19,4,0,66370.29,3,1,1,1,0
67,2,0,35827.4,3,1,1,0,0
45,3,2,21089.21,4,2,0,0,0
78,5,1,84969.58,4,1,0,0,0
35,3,1,92162.79,4,1,1,1,0
26,4,0,37627.29,4,1,1,0,0
24,4,5,53611.13,3,2,1,1,0
72,3,1,108982.2,2,1,1,0,0
87,4,0,27679.48,3,0,2,0,0
75,3,1,59827.93,3,0,1,0,0
71,4,0,29957.52,4,0,1,1,0
21,5,0,11162.56,4,1,1,1,0
31,3,4,46024.12,3,1,1,0,1
48,4,0,41734.27,3,0,1,1,0
23,3,4,18537.85,3,0,2,0,0
66,3,0,36172.9,3,0,0,0,0
29,3,4,114851.2,5,1,2,0,0
39,2,3,26310.0,5,0,1,0,1
80,4,0,63130.04,3,1,2,1,0
74,3,1,22295.46,4,0,1,0,0
78,5,0,19755.18,4,0,1,0,0
76,6,4,54592.75,4,1,1,0,1
18,1,0,21136.06,4,0,1,1,0
30,5,1,48308.34,2,0,1,0,0
58,5,4,103476.1,4,0,0,0,0
62,5,3,41031.65,5,0,0,0,0
52,4,0,47410.05,5,2,0,0,0
30,3,1,19863.77,4,0,0,0,0
46,3,1,24616.46,4,0,1,0,0
71,3,4,40557.84,4,0,1,0,0
59,3,3,57227.25,3,0,1,0,0
56,4,4,32002.74,3,0,1,0,0
73,3,0,18957.86,2,2,0,0,0
57,2,0,65952.12,4,0,0,1,0
77,4,1,26354.71,5,0,2,0,0
82,3,1,59816.0,6,0,0,0,0
50,4,8,16168.56,4,0,1,0,0
27,3,0,23515.27,3,0,1,0,0
36,3,4,21961.36,3,0,2,0,0
24,4,1,58210.13,3,0,1,0,0
56,3,2,61316.31,5,0,1,0,0
83,2,0,6921.31,5,0,1,0,0
73,4,3,18453.27,4,1,2,0,0
59,3,1,20073.23,4,0,2,0,0
39,3,1,7772.71,4,0,0,0,0
87,3,1,100352.4,3,0,1,0,0
23,3,1,68000.49,3,0,1,0,0
51,4,1,8324.79,3,0,1,0,0
77,2,4,44323.22,4,0,1,0,0
85,4,0,1563.64,4,0,0,0,0
43,5,2,20707.68,3,1,1,0,0
53,1,1,70622.1,3,0,2,1,0
59,2,4,36343.28,2,0,2,1,0
69,4,2,40954.06,5,0,1,1,0
63,3,1,46959.04,3,1,0,1,0
29,5,3,45911.55,4,0,1,0,0
52,4,2,36230.91,3,0,2,0,0
80,2,1,13467.9,3,0,0,0,0
36,4,9,38900.92,4,0,2,1,0
70,4,0,105022.5,4,1,0,0,0
42,2,0,95075.46,3,0,1,0,0
24,5,4,18934.36,4,1,1,0,1
39,3,7,61815.08,2,0,1,1,0
55,2,1,23572.65,5,0,1,0,0
69,3,1,22004.51,4,0,0,0,0
22,4,1,32064.16,5,2,0,0,0
85,5,1,26719.24,3,0,0,0,0
85,4,4,20302.73,2,0,1,0,0
30,4,7,11251.45,4,0,1,0,0
78,4,2,102806.5,3,0,1,0,0
54,3,4,30332.37,4,0,2,0,0
51,2,8,46309.38,3,2,1,0,0
36,3,0,28434.15,4,0,1,0,0
22,3,4,24461.27,1,0,2,0,0
32,3,3,26525.07,3,0,1,0,0
40,3,1,81454.54,5,1,1,0,1
27,3,1,10522.04,3,1,1,0,0
29,5,10,45501.77,5,2,2,0,0
40,4,3,91951.17,5,0,2,0,0
24,4,2,28922.97,4,0,1,0,0
47,3,0,68899.06,5,0,2,0,0
27,2,1,30943.33,5,0,0,1,0
23,3,0,68699.53,4,1,1,0,0
26,4,0,16917.78,1,0,0,0,0
73,4,0,88197.14,4,1,0,1,0
28,2,2,4348.83,2,0,1,1,0
57,4,1,27358.17,4,0,1,1,1
82,3,4,45442.15,2,1,1,1,0
41,3,0,18012.16,3,1,1,0,0
32,4,1,84409.23,4,0,2,1,0
42,3,1,63482.69,2,0,1,0,0
79,3,1,27920.91,4,1,1,0,0
41,5,5,2447.86,6,0,1,0,1
26,4,1,43750.13,4,0,1,0,0
43,3,1,28208.48,2,1,0,0,0
73,4,2,23361.98,5,0,1,0,0
23,4,3,13467.7,3,1,1,0,0
81,5,2,7977.38,4,0,1,0,0
42,4,6,9039.85,6,0,1,0,1
65,4,3,28627.89,5,0,1,0,0
68,4,0,13970.62,3,1,2,0,0
64,5,0,30067.59,4,0,2,0,0
47,3,2,52288.11,2,0,0,0,0
25,1,3,27034.63,3,0,2,0,0
65,4,2,42345.21,3,0,1,0,0
25,4,3,12346.69,3,1,1,0,0
67,2,0,13077.96,3,0,2,0,0
32,6,3,20447.16,4,0,0,0,0
74,5,1,12778.1,4,0,1,1,0
65,6,0,9001.05,5,0,1,0,1
82,5,0,12145.15,4,1,1,0,0
48,3,3,4998.9,3,0,1,0,0
54,4,2,35629.29,3,2,1,0,0
68,3,0,56074.77,3,0,1,0,0
24,4,2,13209.19,3,0,1,1,1
37,4,0,20621.67,3,0,0,1,0
61,3,0,31456.21,3,1,1,0,0
33,4,1,31292.07,3,0,2,0,0
79,5,1,50822.04,3,0,2,0,0
39,3,2,10269.12,4,0,2,0,0
42,2,7,14802.57,3,0,0,0,0
58,5,0,14611.28,4,0,2,0,0
59,4,0,32714.76,5,1,0,0,0
48,4,3,66220.67,3,1,1,0,0
31,5,0,2682.63,4,0,1,0,0
57,6,0,9136.47,3,1,1,0,1
75,5,0,13830.68,5,0,2,0,0
58,6,0,13090.39,4,0,1,0,0
66,5,0,26992.77,5,2,0,0,0
82,3,0,86574.82,4,0,1,0,0
36,3,2,46932.29,4,0,1,1,0
46,3,5,59865.13,3,1,1,1,0
68,4,8,27289.75,5,0,1,1,0
55,4,7,30938.57,5,0,1,0,0
47,3,4,131680.1,3,0,1,1,1
18,4,8,29377.52,4,0,2,0,0
84,3,2,33896.9,3,0,2,1,0
86,2,1,18543.4,2,0,1,0,0
32,5,5,18213.56,2,0,2,1,0
24,3,2,5911.67,3,0,2,0,0
63,4,4,106634.6,3,0,1,0,0
72,4,3,21574.46,3,0,2,1,1
20,4,1,17631.83,4,0,1,0,0
47,2,4,57748.04,5,0,2,1,0
54,2,1,52047.27,2,2,1,0,0
80,5,0,70453.29,4,1,1,0,0
67,3,2,52212.6,4,1,1,0,0
72,4,1,40181.23,4,1,2,0,0
33,3,4,25212.48,2,1,1,0,0
19,3,7,76525.77,4,1,0,0,0
44,4,0,39240.76,3,3,1,0,0
76,4,2,57236.92,5,0,1,0,0
21,3,3,20725.92,4,2,1,0,0
24,5,1,26217.35,2,0,2,0,0
85,3,6,16280.67,4,1,1,0,0
53,4,3,44344.5,2,0,1,1,0
18,3,3,33751.2,2,0,2,0,0
33,4,0,29438.79,3,1,1,0,0
70,3,1,40030.35,5,1,1,1,0
18,4,1,24495.35,5,0,1,1,0
53,4,0,12101.41,4,0,0,0,0
83,3,1,53461.53,2,1,1,0,1
29,3,0,40165.02,3,0,1,1,0
76,3,2,47557.16,3,0,2,0,0
86,4,7,9637.9,4,0,1,0,0
33,4,1,86416.45,5,1,0,0,0
24,3,1,25042.36,5,0,0,0,0
28,2,8,1593.63,2,1,2,0,0
18,3,4,10979.96,5,0,2,0,0
73,4,1,13313.87,3,1,1,0,0
37,5,0,44584.01,2,0,2,0,0
73,3,4,13378.66,2,0,2,0,0
75,4,0,40248.81,4,0,1,0,1
68,4,2,55409.09,3,1,1,0,1
87,3,3,23775.65,4,0,2,0,0
27,3,4,21907.65,3,0,2,0,0
57,3,3,55499.61,3,0,2,0,0
52,2,4,67205.55,3,0,2,0,0
45,5,1,6313.21,4,1,2,0,0
18,3,2,23069.81,4,0,1,0,0
22,4,0,24014.24,6,0,1,0,0
46,5,3,31612.9,4,0,0,1,0
27,3,1,40293.84,4,0,1,0,1
69,4,3,37477.74,4,1,2,0,0
71,1,0,27376.4,4,1,0,0,0
34,3,0,2131.46,5,0,1,1,0
57,4,9,60943.41,3,0,2,0,0
75,3,2,17193.14,3,0,2,1,0
79,2,2,8197.24,3,0,1,1,0
76,2,8,68046.98,4,2,0,0,0
66,5,3,16226.95,4,0,2,0,0
38,5,1,26129.71,5,0,1,0,1
65,3,1,16403.11,4,0,1,0,0
81,4,4,15935.25,5,1,1,1,0
36,5,5,57501.66,4,0,1,0,0
26,4,0,50556.0,4,0,2,0,0
22,5,2,30630.9,5,2,1,0,0
49,2,2,29261.45,2,0,1,0,0
88,4,1,30819.18,5,3,2,1,0
52,3,1,50181.69,3,1,1,0,0
40,3,1,115239.5,2,0,1,0,0
35,4,2,19755.4,5,0,1,0,0
87,2,4,38556.54,2,0,1,0,0
49,5,3,61396.06,5,1,2,0,0
83,3,0,14571.81,2,2,1,1,0
40,4,0,25993.77,3,1,2,0,1
72,3,3,27744.81,4,1,0,0,0
51,3,2,42934.29,4,0,1,0,0
81,4,4,34424.64,5,1,1,0,0
68,3,3,121118.5,1,0,2,0,0
49,3,1,39126.86,3,1,0,1,0
42,5,1,8817.04,3,0,0,0,0
36,4,1,16327.69,4,0,0,1,0
82,2,1,44373.59,3,0,0,0,0
24,4,1,23800.51,3,0,0,0,0
24,3,0,5625.39,5,0,1,1,0
53,4,2,28119.92,4,0,1,1,0
22,3,3,44598.46,2,1,1,0,0
63,3,2,24767.05,2,0,1,0,1
36,3,3,36890.17,3,0,1,0,0
88,4,3,38674.2,2,0,2,1,0
69,4,4,13944.19,5,0,0,0,0
39,4,1,57290.83,4,0,0,0,0
82,3,3,22121.83,3,2,2,1,0
39,3,0,55044.0,3,1,2,1,0
88,3,3,29803.1,4,0,1,1,0
64,2,0,28409.36,3,0,0,0,0
49,2,3,5666.72,3,0,0,0,0
30,4,4,35026.08,5,1,2,1,0
29,3,4,16759.04,3,0,0,1,0
47,3,1,167846.0,2,1,0,0,0
64,3,6,39291.83,4,3,1,0,0
41,3,1,102609.3,2,0,1,0,0
67,3,0,21294.02,4,0,1,0,0
89,4,1,45697.72,2,0,1,0,0
52,3,3,22036.29,6,0,1,0,0
65,3,4,132149.5,4,0,2,0,0
34,3,1,113595.2,4,2,2,0,0
70,3,0,41978.12,5,0,0,0,0
71,4,0,82500.7,4,0,0,0,0
79,2,4,38645.01,4,0,2,0,0
29,2,9,52658.25,4,0,1,0,0
62,4,0,38157.4,3,0,1,0,1
69,5,6,51826.63,5,3,1,0,0
56,5,3,12490.92,2,0,2,0,0
18,3,0,14551.81,3,0,1,0,0
62,4,3,24503.38,4,0,0,0,0
79,5,1,45578.06,3,0,1,1,0
66,2,3,17812.53,2,0,0,0,0
59,2,2,2131.71,3,1,1,0,0
63,3,4,28635.7,2,0,1,0,0
89,2,4,25195.84,2,0,2,0,0
77,4,1,69959.26,3,1,2,0,0
54,5,2,54835.61,1,1,1,0,1
44,3,0,51321.51,3,0,2,0,0
58,4,2,129787.2,5,0,2,0,0
59,3,1,54797.32,3,0,1,0,0
65,4,3,39713.66,5,0,0,0,0
40,4,0,38060.22,3,0,2,0,0
40,2,4,57602.95,4,2,1,0,0
62,2,1,39021.86,4,0,0,0,0
43,4,0,25767.04,4,0,1,0,0
57,3,3,20664.99,3,0,1,1,1
33,2,3,27751.19,4,0,1,0,0
65,4,1,8565.31,3,1,1,0,0
27,4,0,13080.72,6,1,1,0,0
41,4,0,26235.49,3,0,1,0,0
33,2,1,20782.65,1,0,2,0,0
57,4,9,12457.29,4,0,1,1,0
21,2,1,11464.09,2,1,0,0,0
27,4,1,103510.7,4,0,2,0,0
27,2,2,79197.42,5,0,2,1,0
84,5,2,105193.1,4,0,2,0,0
57,3,0,64728.95,4,0,0,0,0
58,4,0,12883.78,2,0,1,0,0
36,3,7,17563.99,3,0,2,0,0
84,4,2,80205.9,3,1,1,1,0
35,4,4,42964.38,3,1,1,0,0
58,4,6,15095.8,5,0,2,0,0
46,2,4,53833.45,4,1,2,0,0
89,3,0,19533.69,4,1,1,0,0
88,5,0,18474.89,4,1,0,0,0
38,3,3,78123.58,5,0,1,0,0
37,4,3,28045.78,4,0,1,1,0
27,5,2,19293.1,3,0,2,0,0
51,5,2,7391.15,4,0,0,0,0
48,5,1,30546.19,3,1,1,0,0
79,4,0,8271.97,2,0,1,0,0
49,3,2,18556.35,2,1,2,0,0
76,3,2,50491.3,2,0,0,1,0
41,5,1,644.32,4,0,2,1,0
83,4,1,11150.32,2,2,1,0,0
23,4,1,38682.52,3,0,0,0,0
85,3,1,33436.08,2,0,1,0,0
36,3,10,57023.3,4,0,1,0,0
41,3,2,95657.24,3,0,0,0,0
71,4,2,14975.47,3,3,1,1,0
53,5,8,36196.63,4,0,0,0,0
82,5,1,35180.11,3,0,1,0,0
82,2,1,58102.4,4,0,1,0,0
85,4,0,51126.59,4,0,2,0,0
83,3,0,89224.24,2,0,1,0,0
77,4,3,50595.25,4,0,1,0,0
69,4,0,52745.63,4,0,1,0,0
42,3,0,18640.62,4,1,0,0,0
29,3,2,27890.61,2,0,1,0,0
49,3,1,14235.87,3,0,1,0,0
57,4,2,20757.95,4,0,0,1,0
82,3,3,66851.03,3,0,0,0,0
29,4,2,20544.64,3,0,2,0,0
37,3,2,80501.9,4,2,2,0,0
31,5,0,28218.54,4,1,2,0,0
27,4,6,26644.15,3,0,0,0,0
57,4,0,60163.56,2,0,1,0,0
48,3,1,84378.57,3,1,1,0,0
64,5,4,22293.87,5,0,1,0,0
77,4,0,56567.94,4,0,0,0,0
73,2,1,14325.51,3,0,0,0,0
31,3,3,30533.21,4,0,1,1,0
88,2,3,123206.3,2,0,2,0,0
